timestamp_begin,timestamp_end,response_time,total_calls,ENDPOINT_1,ENDPOINT_2,ENDPOINT_3,ENDPOINT_4,ENDPOINT_5,ENDPOINT_6,ENDPOINT_7,ENDPOINT_8,ENDPOINT_9,ENDPOINT_10,ENDPOINT_11,ENDPOINT_12,ENDPOINT_13,ENDPOINT_14,ENDPOINT_15,ENDPOINT_16,ENDPOINT_17,ENDPOINT_18,ENDPOINT_19,ENDPOINT_20,ENDPOINT_21,ENDPOINT_22,ENDPOINT_23,cpu_app,memory_app,cpu_db,memory_db,rows_fetched,rows_returned,db_commits
1701840848,1701840908,47.54761904761905,42,3,5,2,1,1,1,1,1,1,1,1,1,1,0,1,0,0,4,5,5,1,3,3,40.7212,23.2894,24.81365166666666,69.85650166666665,116221.0844,154669.7429,114.2857
1701840908,1701840968,48.75409836065574,61,1,2,1,2,2,4,4,4,3,3,3,3,3,2,3,2,2,3,2,8,1,2,1,34.1532,23.2916,35.460598333333344,68.43075666666667,50401.7436,85194.1542,126.6131
1701840968,1701841028,81.36363636363636,33,1,2,1,0,0,0,0,0,0,0,1,1,1,2,2,2,2,6,3,7,0,1,1,37.7015,23.2664,25.82051333333334,68.00763833333333,67520.3824,100555.2447,119.1029
1701841028,1701841088,64.11904761904762,42,0,2,0,2,2,2,2,2,2,2,2,2,2,0,1,0,0,6,3,7,1,2,0,33.3063,23.2709,22.03506666666667,67.75802999999995,59126.4698,79624.3312,120.2594
1701841088,1701841148,76.94736842105263,38,2,4,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,4,4,8,1,2,1,33.0895,23.273,24.21406333333333,68.454025,64004.9248,94127.661,121.4449
1701841148,1701841208,102.45454545454545,33,0,0,0,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,0,10,0,2,0,31.7668,23.2653,26.160864999999994,69.43384166666667,35411.2617,52828.9455,132.0735
1701841208,1701841268,191.125,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,1,9,0,0,0,34.3818,23.2547,19.303880000000003,69.11912166666667,24283.1194,51315.3079,116.2382
1701841268,1701841328,91.83333333333333,36,1,1,0,0,0,0,0,0,0,0,0,0,0,4,5,4,4,5,2,9,1,0,0,33.862,23.296,14.013546666666668,69.47254666666667,37494.1258,59446.1709,124.6695
1701841328,1701841388,59.60526315789474,38,3,3,1,2,2,1,1,1,1,1,1,1,1,0,0,0,1,5,4,6,0,2,1,40.6674,23.3121,17.632908333333333,68.98347500000001,89443.749,131231.5845,116.9362
1701841388,1701841449,45.65625,64,3,3,0,3,4,4,4,4,4,3,3,2,2,2,2,2,2,4,2,8,0,3,0,36.649,23.4143,32.916623333333334,67.98133499999999,79564.0226,118905.6701,126.4621
1701841449,1701841509,89.09375,32,0,1,0,0,0,0,0,0,0,0,1,2,2,3,4,2,1,5,2,8,1,0,0,33.1112,23.3548,31.943818333333343,67.98112666666667,44740.6905,73670.1746,127.0306
1701841509,1701841569,61.09090909090909,33,3,3,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,6,6,5,0,2,1,33.3747,23.2532,20.193741666666668,67.93426166666669,70530.9912,100620.8877,114.9767
1701841569,1701841629,61.40425531914894,47,1,3,0,2,2,2,2,2,2,2,3,3,3,0,2,0,0,3,3,8,2,2,0,32.9893,23.2616,26.557973333333326,68.41554166666666,62337.0285,84474.3891,126.4594
1701841629,1701841689,93.39393939393939,33,2,2,1,2,2,2,2,2,1,1,1,1,1,0,0,0,0,1,1,9,0,2,0,32.117,23.2615,26.57855833333333,69.17297833333332,58596.9355,87094.2372,127.5216
1701841689,1701841749,121.67857142857143,28,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,3,1,10,0,0,0,31.6714,23.2666,23.730056666666666,69.50675333333335,20322.7627,34066.3149,124.2983
1701841749,1701841809,89.45454545454545,33,0,2,0,0,0,0,0,0,0,0,0,0,0,3,4,3,3,5,3,8,2,0,0,35.5746,23.2628,16.514754999999997,69.98812666666669,26637.3865,53752.9763,124.969
1701841809,1701841869,77.38461538461539,26,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,6,5,5,1,2,0,33.9184,23.3054,15.307266666666667,70.89467333333336,61469.2602,96051.3994,112.65
1701841869,1701841929,47.945454545454545,55,2,4,1,4,3,2,2,2,2,2,2,2,2,1,2,1,1,3,4,7,1,4,1,39.3923,23.3136,25.811336666666662,69.75618499999999,98498.7409,143228.7534,118.2541
1701841929,1701841989,57.23076923076923,52,3,3,1,1,1,1,1,2,2,2,2,2,2,2,2,2,3,5,4,8,0,2,1,35.9691,23.302,32.33972333333333,69.04084666666668,78525.3072,119130.9356,122.7637
1701841989,1701842049,51.11864406779661,59,1,2,0,3,3,3,3,3,3,3,3,3,3,2,3,2,2,3,2,8,1,3,0,34.3105,23.2994,28.503819999999997,68.22087833333335,65760.7803,90697.8901,126.1666
1701842049,1701842109,109.58333333333333,24,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,5,5,7,1,0,1,31.2223,23.2904,25.553206666666657,67.87276333333332,37515.9268,54767.1545,123.6169
1701842109,1701842169,83.42857142857143,35,1,5,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,2,3,8,1,2,1,31.8009,23.2974,17.718221666666672,68.42424333333335,53694.3971,78166.9394,118.2336
1701842169,1701842229,98.90625,32,1,2,1,2,2,2,2,2,1,1,1,1,1,1,0,0,0,0,0,9,0,2,1,32.8767,23.296,25.03768833333333,69.31034499999996,45646.7285,67412.051,132.2775
1701842229,1701842289,109.34482758620689,29,1,1,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,2,1,9,0,1,0,33.8023,23.3517,21.771181666666667,69.14985166666666,35554.0924,69677.0276,123.5215
1701842289,1701842349,86.84210526315789,38,1,0,0,1,1,1,1,1,1,1,1,1,1,3,2,2,2,4,4,9,0,1,0,34.4848,23.3566,17.612776666666665,69.217255,53200.1825,75581.4423,124.3842
1701842349,1701842410,56.583333333333336,48,2,3,0,1,1,1,1,1,1,1,1,1,1,3,5,3,2,6,4,7,2,1,0,34.8825,23.3439,20.890708333333336,69.532995,59387.344,90672.0929,120.5808
1701842410,1701842470,60.666666666666664,39,3,5,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,4,3,6,1,3,2,38.5179,23.3392,25.60600666666667,68.64346666666665,93614.5214,139532.4472,113.28
1701842470,1701842530,55.47540983606557,61,2,2,1,4,4,4,4,4,3,3,3,3,3,1,1,1,1,2,1,9,0,4,1,34.537,23.3342,33.49170333333334,68.08991833333333,72112.1581,106587.7018,125.4826
1701842530,1701842590,104.46875,32,1,2,0,0,0,0,0,0,0,0,1,1,1,2,2,2,2,4,3,9,1,1,0,32.0702,23.3262,28.852308333333333,67.90581666666667,43705.4076,69280.695,122.1276
1701842590,1701842651,94.8125,32,1,2,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,3,3,8,2,2,0,32.2445,23.3207,19.247305000000004,67.43300666666666,58045.0834,82895.4311,121.0118
1701842651,1701842711,103.46875,32,1,1,0,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,9,1,2,0,34.0953,23.3263,23.130060000000004,69.16529833333334,48886.1989,67558.8932,126.6255
1701842711,1701842771,112.27586206896552,29,0,1,0,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,9,1,1,0,30.6757,23.3269,21.566893333333336,69.50189833333336,18787.9737,33063.6265,123.9563
1701842771,1701842832,115.07692307692308,26,1,2,1,0,0,0,0,0,0,0,0,0,0,1,1,1,2,4,3,8,0,1,1,31.8054,23.3392,15.034896666666668,69.44464500000001,38455.7339,63707.3949,123.672
1701842832,1701842892,65.02127659574468,47,0,2,0,1,1,1,1,1,1,1,1,1,1,4,4,3,3,5,5,8,1,1,1,35.952,23.3452,18.071205000000003,69.21422333333335,42174.167,80936.7933,120.56
1701842892,1701842952,48.82857142857143,35,2,4,1,0,0,0,0,0,0,0,0,0,0,1,2,1,2,7,7,4,2,1,1,35.1535,23.3492,20.481568333333325,68.437395,92876.2,128213.5729,119.4161
1701842952,1701843012,44.20754716981132,53,1,5,1,0,1,2,2,2,2,2,2,2,2,1,4,1,1,6,4,6,3,1,2,37.8996,23.3368,27.558350000000004,68.53418833333335,55134.6453,88504.2512,116.7857
1701843012,1701843073,43.464285714285715,56,3,5,3,3,3,1,1,1,1,1,1,1,1,2,2,2,2,6,4,6,0,4,3,43.1671,23.2265,28.489385000000006,68.67029499999998,119834.3916,170531.1937,112.9397
1701843073,1701843133,47.359375,64,2,1,0,3,5,5,5,5,5,4,4,4,4,0,0,0,0,3,3,8,0,3,0,35.1979,23.2117,36.82064166666667,68.01552166666667,83777.6168,112079.3522,124.364
1701843133,1701843193,114.58064516129032,31,1,1,0,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,10,0,1,0,31.0713,23.1874,32.99397499999999,68.41141666666667,37988.7308,58150.4188,131.0333
1701843193,1701843253,215.33333333333334,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,9,0,1,0,31.0443,23.1931,18.79545666666667,69.10148999999998,42195.38,59609.2317,125.4285
1701843253,1701843314,139.88,25,0,0,0,1,1,1,1,1,1,1,1,1,1,2,1,1,0,0,0,10,0,1,0,32.8715,23.2225,18.23238333333334,69.07151833333334,13719.0546,31926.5882,119.454
1701843314,1701843374,160.72222222222223,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,3,8,0,0,0,30.5944,23.3486,14.744756666666667,69.80684500000002,20328.0871,32355.4765,123.1171
1701843374,1701843434,110.55555555555556,27,0,2,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,4,5,8,2,0,0,31.4795,23.354,14.129441666666667,69.81391999999998,24213.9688,36405.5102,125.4655
1701843434,1701843494,63.47727272727273,44,3,5,2,0,0,0,0,0,0,0,0,0,0,4,4,4,4,2,4,7,0,3,2,53.1592,23.354,14.204871666666664,70.09746999999999,66112.1484,132995.98,114.9596
1701843494,1701843555,34.0,72,0,1,0,3,3,3,3,3,3,3,3,3,3,3,3,2,5,12,6,6,1,3,0,39.8802,23.2981,29.512911666666664,70.24480166666663,93671.0241,124454.5069,120.009
1701843555,1701843615,33.24444444444445,45,2,6,0,0,0,0,0,0,0,0,0,0,0,1,5,1,1,12,8,3,4,2,0,34.3191,23.0833,28.483008333333338,68.14974500000001,78477.9686,107162.8906,116.7988
1701843615,1701843675,37.660377358490564,53,1,6,2,2,2,2,2,2,2,2,2,2,2,0,1,0,0,5,5,5,1,3,4,37.2907,23.4396,24.404575,68.35696666666666,77629.7265,115380.1808,117.4367
1701843675,1701843735,39.17857142857143,56,3,5,3,4,4,4,4,4,4,2,2,1,1,0,0,0,0,1,1,6,0,5,2,38.149,23.4299,33.24107166666668,69.11423166666663,116319.1888,155979.9814,117.7864
1701843735,1701843796,109.58064516129032,31,0,0,0,1,1,1,1,1,1,1,2,4,4,1,1,1,0,0,0,10,0,1,0,31.2777,23.1262,34.166421666666665,69.89964166666667,18181.8722,31816.648,130.4364
1701843796,1701843856,140.1304347826087,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,3,3,1,9,0,0,0,32.4592,23.1513,16.265955,69.45291500000002,34938.8881,58622.9177,125.5086
1701843856,1701843916,117.82608695652173,23,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,5,3,7,1,1,0,33.7809,23.153,16.053058333333333,69.33017499999998,43854.4922,61132.6002,114.0113
1701843916,1701843976,87.41176470588235,34,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,3,3,8,1,1,1,32.6561,23.1718,18.95687,69.0506,29373.6183,51598.308,128.9361
1701843976,1701844036,77.60526315789474,38,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,3,2,8,0,2,1,33.5862,23.2542,20.529783333333334,69.244265,55799.9535,88468.0762,119.2452
1701844036,1701844096,76.92105263157895,38,1,2,0,1,1,1,1,1,1,1,1,1,1,1,2,1,1,5,4,8,1,2,0,32.7523,23.2731,21.344839999999998,68.89179500000002,51539.1822,79599.4016,121.0669
1701844096,1701844156,58.132075471698116,53,1,3,1,1,1,1,1,1,1,1,1,1,1,4,5,4,4,6,3,8,0,2,2,43.7473,23.2378,22.125504999999997,68.37317333333336,57325.3479,94411.7795,117.8402
1701844156,1701844216,50.4054054054054,37,1,2,1,2,1,1,1,1,1,1,1,1,1,0,0,0,0,7,6,5,1,2,1,34.0996,23.2374,27.77753999999999,68.79158000000001,70471.2926,98773.0393,122.1956
1701844216,1701844276,51.88095238095238,42,0,3,0,1,1,1,1,1,1,1,1,1,1,1,5,1,1,7,4,6,4,0,0,32.5533,23.2481,24.138245,68.75792333333334,41721.0532,59538.8059,123.3106
1701844276,1701844336,46.73170731707317,41,4,7,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,6,6,5,0,4,3,36.7729,23.2382,18.994815,69.17090000000002,98525.6253,158695.8623,114.0396
1701844336,1701844396,43.333333333333336,78,0,2,0,5,5,5,5,5,5,5,5,5,5,1,2,1,1,4,2,9,1,5,0,40.4187,23.2175,34.90809833333333,70.75997333333333,90145.752,110399.6138,121.8416
1701844396,1701844456,119.375,24,1,2,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,3,2,8,1,1,0,32.4647,23.2236,30.553490000000004,70.49856333333334,59313.7916,91884.5867,126.0584
1701844456,1701844516,86.70588235294117,34,1,1,0,2,2,1,1,1,1,1,1,1,1,1,1,1,1,4,3,8,0,1,0,34.1777,23.2209,22.25250833333333,68.783575,56867.4943,82094.5428,117.33
1701844516,1701844576,73.77272727272727,44,1,2,0,1,2,2,2,2,2,2,2,2,2,1,2,1,1,3,3,9,1,1,0,31.8069,23.2229,24.18022333333333,69.01697333333331,38853.5012,64205.2795,128.0661
1701844576,1701844636,136.76190476190476,21,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,0,2,0,35.1121,23.2233,22.432354999999994,68.332735,65004.5875,87387.3114,124.2237
1701844636,1701844696,120.07142857142857,28,0,0,0,0,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,10,0,0,0,29.3879,23.2747,21.981785000000006,67.92515499999999,7179.7214,13532.2683,135.8201
1701844696,1701844757,116.76666666666667,30,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,3,2,0,10,0,0,0,37.1443,23.4561,14.12694,68.42264166666669,24156.6506,62056.2581,120.1935
1701844757,1701844817,71.29629629629629,27,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,8,5,5,0,0,0,36.4288,23.439,15.097753333333335,67.55266999999999,46217.1655,70108.0077,117.9612
1701844817,1701844877,37.07692307692308,52,1,4,0,2,2,2,2,2,1,1,1,1,1,2,4,3,2,7,5,5,3,1,0,36.6348,23.4505,19.906626666666668,70.39942833333332,72285.8806,108954.8186,119.9927
1701844877,1701844937,37.08888888888889,45,3,6,2,1,0,0,0,1,1,1,1,1,1,0,1,1,1,7,6,4,1,3,3,39.8496,23.3833,26.17435,70.07399000000001,89758.0805,142932.446,113.6398
1701844937,1701844997,32.11764705882353,68,2,4,1,4,3,3,3,3,3,3,3,3,3,0,4,2,2,6,4,5,2,4,1,37.9247,23.264,30.550033333333335,68.93576833333334,110300.5336,143351.6204,119.8737
1701844997,1701845057,58.95652173913044,46,2,5,2,1,1,1,2,2,2,2,2,2,2,0,1,0,0,3,3,7,1,3,2,32.8117,23.2568,33.99671833333333,68.676405,73969.9668,108556.8826,119.9734
1701845057,1701845117,83.7948717948718,39,1,2,1,2,2,2,2,2,2,2,2,2,2,0,0,0,0,1,1,9,0,3,1,32.0066,23.2568,29.614406666666657,69.47671166666666,52008.5228,72171.5277,125.2936
1701845117,1701845177,138.04,25,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,10,0,1,0,32.5766,23.2604,22.960141666666676,68.8636816666667,30839.6021,44950.2636,121.0577
1701845177,1701845238,168.52631578947367,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,3,2,9,0,0,0,30.6773,23.284,16.51464166666667,69.20609666666668,21117.5486,35697.1961,126.7029
1701845238,1701845298,133.86363636363637,22,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,4,8,2,0,1,30.6021,23.3398,12.275901666666662,68.8748083333333,16644.0484,29585.7514,127.3227
1701845298,1701845358,88.41176470588235,34,1,2,1,1,1,1,0,0,0,0,0,0,0,3,3,2,2,3,2,8,1,1,2,36.11,23.3875,13.471033333333331,68.70949500000002,49127.3882,86907.7389,125.7422
1701845358,1701845418,48.979166666666664,48,2,3,1,1,1,2,1,1,1,1,1,1,1,3,3,3,3,5,4,6,1,2,1,36.4343,23.3849,23.61049333333333,68.91503166666669,74933.9036,123955.6112,117.8292
1701845418,1701845479,33.516129032258064,62,1,4,0,1,1,2,2,2,2,2,2,2,2,2,5,3,3,9,8,5,2,1,1,35.8973,23.3577,28.14943499999999,68.17561666666668,71274.2651,103923.4683,116.2838
1701845479,1701845539,34.56,50,4,6,2,1,2,2,2,1,1,1,1,1,1,0,1,0,0,6,7,4,1,4,2,40.9656,23.32,27.776855,68.26866166666667,120975.9763,172774.4394,109.2023
1701845539,1701845599,48.55844155844156,77,2,2,1,5,5,5,5,5,6,6,6,6,6,0,0,0,0,1,1,10,0,5,0,37.7258,23.317,40.169471666666674,69.28348000000003,102631.9093,131868.5776,130.6853
1701845599,1701845659,289.5833333333333,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,10,0,0,0,29.6559,23.3192,31.39945500000001,69.00248333333334,19060.9412,33955.4907,130.0768
1701845659,1701845719,247.76923076923077,13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,0,0,0,31.6229,23.3125,14.405223333333332,69.20522666666666,38609.9821,54926.2756,116.8419
1701845719,1701845779,147.41666666666666,24,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,10,0,0,0,32.578,23.3714,17.67460666666667,69.03089999999999,15580.9779,34180.8375,125.5919
1701845779,1701845839,139.20833333333334,24,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,3,9,1,1,0,31.7237,23.3875,15.098325,68.66279999999999,30037.196,48038.3821,122.7742
1701845839,1701845900,96.82352941176471,34,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,9,1,1,1,32.6552,23.3915,16.646186666666672,68.75685166666668,39385.2236,62470.4168,131.4714
1701845900,1701845960,66.33333333333333,51,1,2,0,1,1,1,1,1,1,1,1,1,1,6,5,4,3,6,3,9,1,1,0,41.1878,23.4922,18.937194999999992,69.20469833333331,56118.0277,104272.4385,122.5082
1701845960,1701846020,36.52777777777778,36,2,3,0,0,0,0,0,0,0,0,0,0,0,2,3,2,2,9,7,3,1,1,1,35.3958,23.3744,23.56285666666667,70.22830666666668,71934.6686,104036.2056,108.5649
1701846020,1701846080,34.92857142857143,70,1,6,1,3,3,3,3,3,3,3,3,3,3,1,3,1,1,7,6,6,3,3,1,37.2764,23.3292,27.29168333333333,69.59810166666666,103211.6638,142685.2633,116.9619
1701846080,1701846140,52.86274509803921,51,3,4,1,2,2,2,2,2,2,2,2,2,2,0,1,0,0,4,4,7,1,5,1,35.423,23.2871,35.90653666666667,69.89871333333335,99653.4239,147008.4192,123.1949
1701846140,1701846200,72.3061224489796,49,0,0,0,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,10,0,3,0,34.8387,23.2611,35.51580166666667,69.74805833333332,71857.9809,95803.1134,122.525
1701846200,1701846260,151.76190476190476,21,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,3,2,9,1,0,0,30.6327,23.2669,24.544359999999994,69.16913166666667,19612.225,33964.6374,126.707
1701846260,1701846320,147.6,20,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,0,1,1,31.3758,23.2426,13.884563333333336,68.69668166666665,32293.3539,45420.5916,116.4029
1701846320,1701846380,113.14285714285714,28,0,2,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,2,9,1,1,1,30.7096,23.2558,17.93255,67.61921999999998,27893.6331,48081.5114,129.7681
1701846380,1701846440,117.74074074074075,27,1,1,1,1,1,1,1,1,0,0,0,0,0,2,1,1,1,2,1,9,0,1,1,35.3398,23.3609,18.654461666666666,68.53680499999997,44736.4618,72646.7191,122.6523
1701846440,1701846500,70.58333333333333,36,0,1,0,0,0,0,0,0,0,0,1,1,1,3,5,4,4,5,3,7,1,0,0,32.7339,23.4335,18.52970833333333,68.47265833333333,26807.262,52059.4782,132.4413
1701846500,1701846560,44.8936170212766,47,2,5,1,0,0,0,0,0,0,0,0,0,0,3,3,3,4,9,7,5,2,2,1,37.6349,23.3164,16.77361833333333,68.34724999999999,69417.621,111464.863,115.6658
1701846560,1701846620,29.34426229508197,61,3,5,0,2,2,2,2,2,2,2,2,2,2,1,3,0,0,9,7,4,3,5,1,39.1805,23.308,28.837188333333334,69.27003500000001,119571.0335,172676.7494,112.9946
1701846620,1701846680,36.220588235294116,68,2,4,2,3,3,4,4,4,3,3,3,3,3,1,2,1,1,5,4,6,1,4,2,35.3461,23.2605,40.05866166666668,68.79350000000001,99035.319,131602.0804,118.214
1701846680,1701846740,67.97727272727273,44,1,3,1,1,1,1,1,2,2,2,2,2,2,1,2,1,1,3,3,8,1,2,1,33.2224,23.2624,32.03182166666666,70.19411833333332,60035.2479,92121.0664,124.1025
1701846740,1701846800,102.41379310344827,29,0,2,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,3,8,1,1,1,31.8829,23.2555,22.341653333333333,69.14776499999999,44734.0019,59305.3008,119.6355
1701846800,1701846860,103.96774193548387,31,2,2,2,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,9,1,1,1,32.2311,23.2482,17.674051666666667,68.96551166666664,42242.6605,59708.1474,124.9675
1701846860,1701846920,149.30434782608697,23,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,10,0,1,0,29.8294,23.2801,21.904083333333336,68.91199,24887.2051,36899.0629,131.946
1701846920,1701846980,165.52380952380952,21,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2,2,0,10,0,0,0,34.1924,23.436,17.671298333333333,68.46294666666668,18251.4491,42324.6118,116.9819
1701846980,1701847040,72.75675675675676,37,1,2,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,8,5,7,1,1,0,35.4565,23.4587,14.841100000000006,69.32877166666665,49221.7816,83515.9296,119.8611
1701847040,1701847101,46.44,50,3,2,0,2,2,2,2,2,2,1,1,1,1,3,2,2,2,6,5,6,0,3,0,40.2676,23.4368,20.825768333333325,69.21901833333332,92373.5152,144990.9411,119.1653
1701847101,1701847161,40.6875,48,1,3,0,2,2,2,2,2,2,2,1,2,2,2,2,1,1,6,5,5,1,2,0,34.6915,23.3755,31.09245833333334,68.192555,77324.9662,110144.075,123.9806
1701847161,1701847221,47.265306122448976,49,2,4,0,2,1,1,1,1,1,1,1,2,2,2,3,2,2,5,6,6,2,2,0,34.6615,23.3106,29.064279999999997,68.84819499999999,75811.0092,107598.4079,119.0391
1701847221,1701847281,59.282051282051285,39,2,4,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,4,6,6,1,2,2,32.7365,23.309,27.566673333333334,69.03488500000002,67152.3012,100296.4948,121.7361
1701847281,1701847342,60.833333333333336,54,1,3,1,3,3,3,3,3,3,3,3,3,3,0,1,0,0,1,2,9,1,3,2,34.7582,23.296,28.196481666666664,68.72799666666668,69109.4761,90203.3196,123.4584
1701847342,1701847402,132.57692307692307,26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,10,0,1,1,31.36,23.2963,24.04882666666667,69.13737333333333,41586.9377,62948.2998,128.9616
1701847402,1701847462,159.35,20,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,1,9,0,1,0,32.9666,23.3654,19.514456666666664,69.20758666666669,30881.4893,59463.1732,119.2048
1701847462,1701847522,93.82857142857142,35,0,0,0,1,1,1,1,1,1,1,1,1,1,2,2,2,2,4,3,9,0,1,0,32.6331,23.3812,18.93686666666667,68.31378999999997,38175.5541,53996.5296,126.2481
1701847522,1701847583,100.26923076923077,26,1,2,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,5,4,7,1,0,1,32.4256,23.3764,16.854359999999993,67.70883000000002,34653.9136,58459.7532,120.2493
1701847583,1701847643,60.93023255813954,43,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,4,3,7,0,2,2,37.3771,23.383,18.782313333333335,67.58303833333333,79139.249,114453.8026,120.6782
1701847643,1701847703,59.04081632653061,49,1,2,0,1,1,1,1,1,2,2,2,2,2,3,4,3,3,5,3,8,1,1,0,36.8187,23.3807,27.681081666666667,68.19436833333336,62025.621,104257.526,123.0444
1701847703,1701847763,51.93333333333333,45,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,8,6,6,0,3,1,34.9109,23.3443,24.721298333333333,68.03793833333333,72384.1485,100321.4027,124.2224
1701847763,1701847823,50.15094339622642,53,1,3,0,2,2,2,2,2,2,2,2,2,2,1,3,1,1,6,5,7,2,3,0,37.0225,23.349,26.0379,69.23974333333335,72360.243,105990.2627,115.0248
1701847823,1701847883,69.29729729729729,37,2,3,0,2,1,1,1,1,1,1,1,1,1,0,1,0,0,4,5,7,1,3,0,33.0249,23.3478,30.76186166666666,69.58705833333332,70871.7876,99172.1404,124.4591
1701847883,1701847943,75.73170731707317,41,0,1,0,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,2,9,1,1,0,32.3487,23.3499,28.384604999999986,68.97452166666667,50146.202,75424.8381,126.7467
1701847943,1701848003,105.33333333333333,27,1,2,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,3,4,8,0,1,1,32.5103,23.3551,19.297416666666667,69.01736833333334,48956.6088,79052.623,123.3138
1701848003,1701848064,72.16666666666667,36,0,2,0,1,1,1,1,1,1,1,1,1,1,2,3,1,1,4,4,7,1,0,1,32.7451,23.3569,18.85129,69.1457,33050.7337,52783.8476,120.0581
1701848064,1701848124,82.89285714285714,28,2,3,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,4,3,6,1,2,2,35.3958,23.3599,20.690884999999994,69.27120333333336,63411.7859,91014.3481,119.9568
1701848124,1701848184,64.91111111111111,45,1,2,1,1,1,1,2,3,3,3,3,2,2,2,3,1,0,2,1,8,1,1,1,33.999,23.3595,26.134733333333326,68.51866666666665,62658.1196,96067.1927,123.8081
1701848184,1701848244,63.24390243902439,41,1,2,0,1,1,1,1,1,1,1,2,1,1,2,3,4,4,3,2,7,0,2,0,41.454,23.4076,25.241846666666667,69.14402666666663,60949.6355,96675.2513,121.2589
1701848244,1701848304,67.15,40,0,1,0,1,1,1,1,1,1,1,2,2,2,1,2,1,3,7,3,7,1,1,0,33.4161,23.3874,23.397763333333334,67.63393166666667,51577.7709,73356.5314,128.8045
1701848304,1701848364,64.45945945945945,37,2,5,1,1,0,0,0,0,0,0,0,0,0,1,3,1,0,7,5,6,2,2,1,34.1316,23.3971,20.479396666666663,68.49885000000002,61683.36,97010.4353,119.4704
1701848364,1701848424,67.02564102564102,39,2,3,1,1,1,1,2,2,2,2,2,2,2,0,0,0,0,2,3,7,0,3,1,33.1486,23.3996,26.135538333333333,69.44401500000001,67973.357,93300.0455,115.884
1701848424,1701848484,79.34146341463415,41,1,2,0,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,1,9,1,2,0,36.5207,23.3967,28.038781666666658,69.1722466666667,59562.3658,93102.0926,124.1438
